text,label,sentiment,source,model
"Tecnomen , headquartered in Espoo , Finland , develops messaging and charging solutions for telecomms operators and service providers worldwide .",1,neutral,original,—
The repurchase of the bonds was executed in the open market in accordance with section 7 f of the terms and conditions of the Convertible Bonds .,1,neutral,original,—
"Tech giant Alphabet reported a 15% surge in quarterly revenues, beating analyst estimates and driving its stock price to an all-time high today.",2,positive,synthetic,llama3.1:latest
"The company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7.3 mn in 2008 .",0,negative,original,—
"Foodservice and consumer goods markets are served by approximately 13,000 people in 54 manufacturing units and several sales offices in 33 countries .",1,neutral,original,—
"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",2,positive,original,—
The company announced that it will release its quarterly earnings report on February 15th to coincide with its annual investor meeting.,1,neutral,synthetic,llama3.1:latest
Strategic and operational business information is objectively reported .,1,neutral,original,—
"18 May 2010 - Finnish electronics producer Elcoteq SE HEL : ELQAV said today that it has signed an extensive cooperation agreement on industrialisation , manufacturing , distribution and after-market services for mobile phones with Japan 's Sharp TYO : 6753 .",2,positive,original,—
The company announced that its annual general meeting will take place on April 15th at the New York Stock Exchange headquarters.,1,neutral,synthetic,llama3.1:latest
"Tech giant Alphabet's quarterly earnings surged 23% to $13.9 billion, exceeding analyst expectations and boosting the company's shares.",2,positive,synthetic,llama3.1:latest
The company's annual shareholders meeting is scheduled to take place on March 15 at the downtown Marriott hotel.,1,neutral,synthetic,llama3.1:latest
The company announced that its annual general meeting will be held on March 17th to discuss the year's performance and future strategy.,1,neutral,synthetic,llama3.1:latest
No financial details were provided .,1,neutral,original,—
"The company's quarterly profits surged 25% year-over-year, driven by strong sales in its key markets.",2,positive,synthetic,llama3.1:latest
"Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 .",2,positive,original,—
Nordea Bank Estonia is part of the largest financial group in the Nordic countries .,1,neutral,original,—
The policy was also aimed at making the companies more profitable and competitive .,2,positive,original,—
Shares in tech firm Zephyr plummeted 23% after the company announced a surprise quarterly loss due to production delays and supply chain issues.,0,negative,synthetic,llama3.1:latest
Shares in tech firm Xylo plunged 23% after it issued a surprise profits warning due to sluggish sales and increased competition.,0,negative,synthetic,llama3.1:latest
The company announced that its annual general meeting will take place on April 15th to review last year's performance and elect new board members.,1,neutral,synthetic,llama3.1:latest
The company announced that it will release its quarterly earnings report on March 15th.,1,neutral,synthetic,llama3.1:latest
It also turned to earnings per share ( EPS ) of EUR 0.08 versus loss per share of EUR 0.04 .,2,positive,original,—
"The company announced the appointment of John Smith as its new Chief Financial Officer, effective next month.",1,neutral,synthetic,llama3.1:latest
"The company also appointed Leif Rosen head of the Special Plate unit which includes the quarto plate units in Degerfors , Sweden , and New Castle , USA , the unit in Willich , Germany , as well as Pressplate and Prefab in Avesta and Plate Service Centre Nordic in Degerfors .",1,neutral,original,—
"The company announced that it will release its quarterly earnings report on March 15, as previously scheduled.",1,neutral,synthetic,llama3.1:latest
The government has instead proposed an exchange of the state 's stake in LMT to TeliaSonera 's stake in Lattelecom .,1,neutral,original,—
"The deal includes all rental equipment and related merchandise , the rental contract of the depot and two employees , the company said .",1,neutral,original,—
The company announced that it will be holding its annual general meeting on May 15th to review the previous year's performance and elect new board members.,1,neutral,synthetic,llama3.1:latest
The company's annual general meeting is scheduled for April 15th to review the financial performance for fiscal year 2022.,1,neutral,synthetic,llama3.1:latest
"The company announced that it has appointed John Smith as its new Chief Financial Officer, effective next month.",1,neutral,synthetic,llama3.1:latest
The exercise originated in Finland in the early 1930s as a training method for cross-country skiers .,1,neutral,original,—
17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,0,negative,original,—
Shares in tech giant Apple surged 5% after the company reported a surprise quarterly earnings beat and revised its full-year sales forecast upwards.,2,positive,synthetic,llama3.1:latest
The company turned to earnings per share ( EPS ) of EUR 0.03 versus loss per share of EUR 0.01 .,2,positive,original,—
Financing of the project will come mainly from China .,1,neutral,original,—
The company's annual general meeting will be held on March 15th to review the previous year's performance and discuss future strategies.,1,neutral,synthetic,llama3.1:latest
Shares in the e-commerce company soared 25% after it reported a surprise quarterly profit for the first time in three years.,2,positive,synthetic,llama3.1:latest
"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .",2,positive,original,—
Altogether Finnair has canceled over 500 flights because of the strike .,0,negative,original,—
Teleste BK Optiflex amplifier products will be used in ongoing capacity upgrade of KDG 's network to bi-directionality .,1,neutral,original,—
"The add-on order contains , among others , control valves and instrumentation as well as complete mill engineering and electrification with Metso drive controls .",1,neutral,original,—
"Furthermore , sales of new passenger cars and light commercial vehicles in the country declined by 5.4 % year-on-year last month .",0,negative,original,—
The Extraordinary General Meeting is expected to take place no later than 18 February 2011 .,1,neutral,original,—
The company announced that its board of directors has approved a $50 million stock repurchase program.,1,neutral,synthetic,llama3.1:latest
"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 million Euros and Pohjola Bank Plc 2.3 million Euros .",1,neutral,original,—
He is a Chartered Accountant in British Columbia and Alberta as well as a Certified Public Accountant in Washington State .,1,neutral,original,—
"The cooperation will involve Arena Partners buying a 35 % share of the new joint venture company , operating in Alma Media 's home sales , vehicle and consumer advertising marketplace businesses .",1,neutral,original,—
The company said shareholders will be able to vote on the agreement at an EGM scheduled for later this month .,1,neutral,original,—
"ADP News - May 29 , 2009 - Bank of America BofA downgraded today its ratings on Swedish-Finnish paper maker Stora Enso Oyj HEL : STERV and on Finnish sector player UPM-Kymmene Oyj HEL : UPM1V to `` underperf",0,negative,original,—
"The company's board of directors has announced the appointment of Jane Smith as Chief Financial Officer, effective March 1st.",1,neutral,synthetic,llama3.1:latest
"The business had gross written premiums of EUR152 .4 m (  91.5 m ) in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux .",1,neutral,original,—
"The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden .",1,neutral,original,—
The company's annual general meeting is scheduled to take place on April 15th at the Tokyo headquarters.,1,neutral,synthetic,llama3.1:latest
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,2,positive,original,—
"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier .",2,positive,original,—
The company announced the promotion of Emily Chen to Chief Financial Officer effective January 1st.,1,neutral,synthetic,llama3.1:latest
Return on investment was 16.6 % compared to 15.8 % in 2004 .,2,positive,original,—
Shares in tech firm NovaSpire plummeted 22% after the company issued a surprise profit warning due to rising production costs.,0,negative,synthetic,llama3.1:latest
The company announced that its annual general meeting will be held on March 15th to discuss strategic growth initiatives and shareholder matters.,1,neutral,synthetic,llama3.1:latest
Coca-Cola will launch a new tea-based beverage in the US market next quarter.,1,neutral,synthetic,llama3.1:latest
"The company's quarterly profits surged 25% year-over-year, driven by strong demand in the Asian market.",2,positive,synthetic,llama3.1:latest
Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,2,positive,original,—
"The company announced the appointment of Emily Chen as its new Chief Financial Officer, effective March 1st.",1,neutral,synthetic,llama3.1:latest
The company announced that it will hold its annual general meeting on April 15th to discuss ongoing operations and strategic plans.,1,neutral,synthetic,llama3.1:latest
The company announced that it will be releasing its quarterly earnings report on February 10th to coincide with a previously scheduled investor conference.,1,neutral,synthetic,llama3.1:latest
Apple Inc announced plans to unveil its new line of MacBooks at a special event in San Francisco on March 1st.,1,neutral,synthetic,llama3.1:latest
The company announced that it will be holding its annual general meeting on May 15th to review last year's performance and discuss future strategies.,1,neutral,synthetic,llama3.1:latest
Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V said on Wednesday 17 September that it will invest EUR6m in its sensor wafer business during 2009 .,1,neutral,original,—
About Dopplr Dopplr is a service for smart travellers .,1,neutral,original,—
The company announced that its annual general meeting will be held on March 15th to review the previous fiscal year's performance and discuss future strategy.,1,neutral,synthetic,llama3.1:latest
"The company's shares surged 15% after its quarterly profits more than doubled from a year ago, driven by strong demand for its new product line.",2,positive,synthetic,llama3.1:latest
CF2 Pty Ltd became a substantial holder in Renison Consolidated Mines NL on January 25 with 150 million shares ( 7.9 pc ) .,1,neutral,original,—
The company announced that its annual general meeting will take place on March 15th at the usual location.,1,neutral,synthetic,llama3.1:latest
The company announced that it will be releasing its quarterly earnings report on February 15th.,1,neutral,synthetic,llama3.1:latest
The company's annual general meeting is set to take place on March 15th at the London Stock Exchange.,1,neutral,synthetic,llama3.1:latest
"The company 's net profit amounted to EE 55.5 mn , which was 36 % more than in 2004 .",2,positive,original,—
The company announced the filing of its annual report with the SEC for the fiscal year ended December 31st.,1,neutral,synthetic,llama3.1:latest
"The company announced that it will release its quarterly earnings report on February 15th, following the close of trading.",1,neutral,synthetic,llama3.1:latest
"Revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 .",0,negative,original,—
The company's annual general meeting is set to take place on March 15th at the Hilton Hotel in downtown London.,1,neutral,synthetic,llama3.1:latest
The company's stock plummeted 15% after it announced a surprise quarterly loss of $200 million due to weaker-than-expected sales in Europe.,0,negative,synthetic,llama3.1:latest
The company announced that its annual shareholders' meeting will be held on March 15th to discuss the previous year's performance and strategic plans.,1,neutral,synthetic,llama3.1:latest
"The total restructuring costs are expected to be about EUR 30mn , of which EUR 13.5 mn was booked in December 2008 .",1,neutral,original,—
The company announced that it will be holding its annual general meeting on March 15 to review the past year's performance.,1,neutral,synthetic,llama3.1:latest
"Finnair 's Tallinn-based subsidiary , Aero AS , carried 23,335 passengers , a decline of 60.8 % , on routes between Helsinki and the Baltic capitals and within Southern Finland .",0,negative,original,—
The company announced that it will release its quarterly earnings report on February 15th after the market close.,1,neutral,synthetic,llama3.1:latest
"The new office , located in Shenzhen , will strengthen Vaisala 's already 10-year old presence in China .",2,positive,original,—
"The tech giant's quarterly profits surged 25% from last year, driven by strong sales of its new flagship smartphone model.",2,positive,synthetic,llama3.1:latest
Shares in tech firm Zeta plummeted 12% after the company issued a surprise profit warning citing weaker-than-expected sales in Q2.,0,negative,synthetic,llama3.1:latest
It will also strengthen Ruukki 's offshore business .,2,positive,original,—
"Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 .",0,negative,original,—
"The technology firm reported a 25% surge in quarterly profits, exceeding analyst estimates and driving its shares up by 12%.",2,positive,synthetic,llama3.1:latest
The purchase price was not disclosed .,1,neutral,original,—
"The port facilities ' throughput is 250,000 TEUs and 7.5 mln tons of general cargo .",1,neutral,original,—
"The company announced plans to launch a new software platform in the second quarter, which is expected to expand its existing suite of services for small businesses.",1,neutral,synthetic,llama3.1:latest
"The wireless industry is bracing itself for the iPhone , which will launch on June 29 .",1,neutral,original,—
"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year .",2,positive,original,—
The company announced that it will hold its annual general meeting on May 15th to review last year's performance and discuss strategic plans for the coming year.,1,neutral,synthetic,llama3.1:latest
"A total of 38,244 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed on 19 April exercising the A-B-C options based on the company 's stock option plan 1999 .",1,neutral,original,—
"The broker started UPM-Kymmene , Stora Enso and Sappi with ` equal-weight ' recommendations and Holmen and Norske Skog with ` underweight ' ratings .",1,neutral,original,—
Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,0,negative,original,—
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",2,positive,original,—
"The company announced today that it will be releasing its quarterly earnings report on February 15th, as previously scheduled.",1,neutral,synthetic,llama3.1:latest
"Tech giant Alphabet reported a 14% surge in quarterly profits on strong ad sales, exceeding analysts' expectations.",2,positive,synthetic,llama3.1:latest
"Risto Raty , Tekla 's executive vice president , said that Tekla Structures and ArchiCAD will cover the entire design and documentation workflow throughout a construction project .",1,neutral,original,—
The company's quarterly profits surged by 25% year-over-year on strong sales across all product lines.,2,positive,synthetic,llama3.1:latest
The deal was worth about EUR 1.2 mn .,1,neutral,original,—
"The company still expects its turnover in 2010 to slightly increase from the level of 2009 , adding that `` market predictability is still too poor for trustworthy forecasts on the market development of the contract manufacturing business during the current year '' .",2,positive,original,—
"Tech giant Alphabet reported a 25% surge in quarterly profits, exceeding analyst expectations and sending shares soaring to a new record high.",2,positive,synthetic,llama3.1:latest
"The other two sellers were the Finnish National Fund for R&D ( Sitra ) and Oras Invest Oy , which also sold half of their shareholdings , leaving them with 3.8 pct and 3.2 pct of the company respectively .",1,neutral,original,—
"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .",0,negative,original,—
"Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology .",2,positive,original,—
The annual net sales of the unit is some EUR 5 million and it currently employs some 55 people .,1,neutral,original,—
"N +1 Group will pay EUR16 .5 m of the transaction price upon closing , and the remaining sum in 2012 .",1,neutral,original,—
The company announced that it will release its third-quarter earnings report on October 26th and hold a conference call to discuss the results at 2 PM Eastern Time.,1,neutral,synthetic,llama3.1:latest
"Because the application can be considered as a hacking application , it is classified by F-Secure as riskware .",1,neutral,original,—
"You need to be ready when the window opens up , Rosberg said .",1,neutral,original,—
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",2,positive,original,—
"The most important export markets are Norway , Germany , Russia and France .",1,neutral,original,—
The company website is www.ahlstrom.com .,1,neutral,original,—
The company announced today that its annual shareholders meeting will be held on April 15 at the New York Hilton Midtown.,1,neutral,synthetic,llama3.1:latest
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",2,positive,original,—
Shares of technology firm NeoPhotonics rose 2% after the company announced it would be listing its common stock on the NASDAQ Global Select Market.,1,neutral,synthetic,llama3.1:latest
"A total of 15,000 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed between 17 and 23 March 2006 exercising the A-B-C options based on the company 's stock option plan 1999 .",1,neutral,original,—
Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,0,negative,original,—
The company announced that it will release its second-quarter earnings report on August 15th.,1,neutral,synthetic,llama3.1:latest
The company announced that it will release its quarterly earnings report on February 15th.,1,neutral,synthetic,llama3.1:latest
"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .",2,positive,original,—
The parties have therefore agreed to leave Avena out of the deal .,1,neutral,original,—
RL-Nordic is a part of Raiffeisen-Banking-Group Austria and is a subsidiary to Raiffeisen-Leasing GmbH in Austria .,1,neutral,original,—
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",2,positive,original,—
The company's quarterly profits surged 25% year-over-year to $2 billion.,2,positive,synthetic,llama3.1:latest
Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .,0,negative,original,—
Tech giant's shares plummet 12% after it misses Q2 earnings estimates and issues a surprise profit warning to investors.,0,negative,synthetic,llama3.1:latest
"Shares in Apple Inc surged 5% after the tech giant reported a surprise quarterly profit increase of 25%, driven by strong iPhone sales.",2,positive,synthetic,llama3.1:latest
The deliveries are scheduled for the summer and autumn of 2008 .,1,neutral,original,—
The company announced that it will be presenting at the upcoming Barclays Global Technology Conference on October 12th.,1,neutral,synthetic,llama3.1:latest
"The tech giant's quarterly earnings soared 25% above analyst estimates, fueled by robust sales in the cloud computing segment.",2,positive,synthetic,llama3.1:latest
"The group intends to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of the country , where it already operates a hook manufacturing and distribution unit .",1,neutral,original,—
"The tech giant's quarterly profits surged 25% year-over-year to $12 billion, exceeding analyst expectations and driving the company's stock price up by over 5%.",2,positive,synthetic,llama3.1:latest
The company announced that it will hold its annual general meeting on April 15 to review last year's performance and elect new board members.,1,neutral,synthetic,llama3.1:latest
Shares in software company XyloTech plummeted 20% after the firm issued a surprise profit warning citing weak sales in its key European market.,0,negative,synthetic,llama3.1:latest
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,2,positive,original,—
The company announced today that it will hold its annual shareholder meeting on April 15th at its headquarters in New York.,1,neutral,synthetic,llama3.1:latest
The company's shares plummeted 15% after it issued a surprise profit warning due to weak holiday sales and rising competition.,0,negative,synthetic,llama3.1:latest
Shares in Apple surged 5% after the company reported a 20% jump in quarterly profits.,2,positive,synthetic,llama3.1:latest
The company has announced that it will hold its annual general meeting on April 15th to review last year's financial performance and elect new board members.,1,neutral,synthetic,llama3.1:latest
"The company announced the appointment of Jane Smith as its new Chief Financial Officer, effective March 15th.",1,neutral,synthetic,llama3.1:latest
"Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",1,neutral,original,—
"Amazon's quarterly sales surged 22% to a record $127 billion, exceeding Wall Street expectations and boosting the tech giant's shares by 5%.",2,positive,synthetic,llama3.1:latest
Aspokem posted an operating profit of 2.7 mln euro ( $ 3.5 mln ) and net sales of 89.1 mln euro ( $ 116.8 mln ) in 2006 .,1,neutral,original,—
Tesla's quarterly profits more than doubled to $6 billion on higher electric vehicle sales and strong demand for its SolarRoof product.,2,positive,synthetic,llama3.1:latest
The company announced that it will release its quarterly earnings report on February 15th to coincide with the industry's reporting season.,1,neutral,synthetic,llama3.1:latest
"Professional and consumer applications include personal navigation , personal safety , field and workflow management , and asset tracking .",1,neutral,original,—
"The tech giant reported a 22% surge in quarterly profits, exceeding analyst forecasts and propelling its stock to a new all-time high.",2,positive,synthetic,llama3.1:latest
Shares in tech firm Aximo plummeted 23% after missing quarterly earnings estimates and issuing a disappointing revenue forecast.,0,negative,synthetic,llama3.1:latest
The company's annual general meeting is scheduled for March 15th to review the previous fiscal year's performance and discuss future strategy.,1,neutral,synthetic,llama3.1:latest
"Trading in the new shares , which have right to dividends and other distributions of funds , will start on the exchange in Helsinki tomorrow .",1,neutral,original,—
"The company announced that it will release its quarterly earnings report on January 15th, as previously scheduled.",1,neutral,synthetic,llama3.1:latest
"The tech giant's quarterly earnings soared 35% above expectations, driving its shares to a new all-time high on Wall Street.",2,positive,synthetic,llama3.1:latest
The company has announced that its chief operating officer will be retiring at the end of June and a successor is expected to be named soon.,1,neutral,synthetic,llama3.1:latest
The total capacity of the factory will be approximately 100 engines a year .,1,neutral,original,—
"The company announced the appointment of a new CFO, effective June 1st.",1,neutral,synthetic,llama3.1:latest
"In Sweden , Gallerix accumulated SEK denominated sales were down 1 % and EUR denominated sales were up 11 % .",1,neutral,original,—
The company announced the launch of a new online platform for investors to access its quarterly earnings reports and other financial information.,1,neutral,synthetic,llama3.1:latest
"The company's quarterly profits surged 25% year-over-year to $1.2 billion, exceeding analyst estimates and sparking a surge in its stock price.",2,positive,synthetic,llama3.1:latest
The shares carry a right to dividend and other shareholder rights as from their registration with the Finnish Trade Register .,1,neutral,original,—
The company's annual general meeting is scheduled to take place on April 15th at the headquarters in New York City.,1,neutral,synthetic,llama3.1:latest
The tech firm announced a 15% decline in quarterly revenue due to weaker sales in Asia.,0,negative,synthetic,llama3.1:latest
"The company announced today that it will release its second-quarter earnings report on August 15th, as previously stated in its quarterly filing.",1,neutral,synthetic,llama3.1:latest
"The stock is trading above both its MAPs and the 50-day MAP of SEK72 .983 is higher than the 200-day MAP of SEK70 .283 , a bullish indicator .",2,positive,original,—
Catalysts segment includes refinery catalysts and polyolefin catalysts product categories .,1,neutral,original,—
The company announced that it will be holding its annual shareholders meeting on March 15th at the Hilton Hotel in downtown New York City.,1,neutral,synthetic,llama3.1:latest
"The floor area of the Yliopistonrinne project will be 7,900 sq m 85,030 sq ft and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",1,neutral,original,—
"Motorola , the world 's second-largest maker of cell phones , unveiled the new phone Tuesday in a bid to resurrect its ailing handset business .",1,neutral,original,—
The name of the newspaper publishing and printing division Sanoma will be changed to Sanoma News .,1,neutral,original,—
Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005 .,1,neutral,original,—
"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .",2,positive,original,—
"In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements .",1,neutral,original,—
"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab .",1,neutral,original,—
The company announced that its annual shareholders' meeting will be held on April 15th to discuss various corporate matters.,1,neutral,synthetic,llama3.1:latest
The company announced that it will be releasing its quarterly earnings report on February 10th as previously scheduled.,1,neutral,synthetic,llama3.1:latest
"The company announced the appointment of John Smith as its new Chief Operating Officer, effective June 1st.",1,neutral,synthetic,llama3.1:latest
"Alphabet's quarterly revenues surged 32% to $69 billion, exceeding analyst estimates and driving shares up by 5%.",2,positive,synthetic,llama3.1:latest
"The company has announced the launch of its new online platform for corporate governance reporting, which will be available to all shareholders from January 15th.",1,neutral,synthetic,llama3.1:latest
The company announced that it will release its quarterly earnings report on January 15th next year.,1,neutral,synthetic,llama3.1:latest
"German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers , and Dutch ING ( AMS : INGA ) as co-arranger .",1,neutral,original,—
"The company has announced that its quarterly earnings report will be released on March 15th, as previously scheduled.",1,neutral,synthetic,llama3.1:latest
Basware finances the acquisition with a bank loan .,1,neutral,original,—
"Earnings per share EPS are seen at EUR 0.56 , up from EUR 0.38 .",2,positive,original,—
Tech giant's shares plummeted 15% after it issued a surprise profit warning citing supply chain disruptions and weaker-than-expected sales.,0,negative,synthetic,llama3.1:latest
The company's stock plummeted 15% after it announced a surprise 20% decline in quarterly sales due to weaker-than-expected demand.,0,negative,synthetic,llama3.1:latest
"The two companies will also partner in further developing Raiso 's cholesterol lowering brand , Benecol .",2,positive,original,—
"The company announced the appointment of Sarah Johnson as Chief Financial Officer, effective March 1st.",1,neutral,synthetic,llama3.1:latest
"Nordea Pankki Suomi Oyj , according to previously announced , has made forward contracts on Alma Media Corporation shares .",1,neutral,original,—
The company announced that it will be holding its annual shareholders meeting on March 17th at the corporate headquarters in New York City.,1,neutral,synthetic,llama3.1:latest
The company announced that it will hold its annual shareholder meeting on May 12th to discuss various corporate matters.,1,neutral,synthetic,llama3.1:latest
"Tech giant Alphabet Inc.'s quarterly earnings surged 23% on strong advertising demand, beating analyst estimates.",2,positive,synthetic,llama3.1:latest
"The tech giant's quarterly earnings surged 25% year-over-year, exceeding analyst estimates and driving its stock price to a record high.",2,positive,synthetic,llama3.1:latest
"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .",0,negative,original,—
The phones are targeted at first time users in growth markets .,1,neutral,original,—
"Technology giant Apple reported a 15% surge in quarterly profits, driven by strong iPhone sales and increased services revenue.",2,positive,synthetic,llama3.1:latest
Increased trust of our clients in YIT can be seen as apartment sales accelerated .,2,positive,original,—
The combined value of the planned investments is about EUR 30mn .,1,neutral,original,—
"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , both in southwestern Finland , from where they will be delivered to VR for welding and assembly .",1,neutral,original,—
A filter is used to pre-process packets to determine if they need to be further processed by the processor of the network device .,1,neutral,original,—
The company's annual general meeting is scheduled for March 15th at the New York Stock Exchange headquarters.,1,neutral,synthetic,llama3.1:latest
"The effect may remain short-lived , however .",1,neutral,original,—
"In the video above Marimekko 's design manager , Noora Niiininoski , explains that the brands are a natural fit for each other because they both have a timeless style .",1,neutral,original,—
The company announced that it will hold its annual shareholders meeting on April 15th at 10:00 AM EST in New York City.,1,neutral,synthetic,llama3.1:latest
The company's shares plummeted 15% after it announced a significant decline in quarterly sales and revised its full-year forecast downward.,0,negative,synthetic,llama3.1:latest
The company announced that it will release its Q4 earnings report on March 15th.,1,neutral,synthetic,llama3.1:latest
The presentation material can be viewed on the company 's website in English after the conference .,1,neutral,original,—
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",2,positive,original,—
"The tech giant's quarterly earnings surged 25% to $2.1 billion, exceeding analyst estimates and driving the company's shares up by 8%.",2,positive,synthetic,llama3.1:latest
The company announced that its annual general meeting will be held on April 15th to approve last year's financial statements and elect new board members.,1,neutral,synthetic,llama3.1:latest
"Operating result for the 12-month period decreased from the profit of EUR0 .4 m while turnover decreased from EUR5 .6 m , as compared to 2004 .",0,negative,original,—
"In 2008 , the steel industry accounted for 64 percent of the cargo volumes transported , whereas the energy industry accounted for 28 percent and other industries for 8 percent .",1,neutral,original,—
"Amazon's fourth-quarter profits surged 22% to $14.3 billion, exceeding analyst estimates and pushing the e-commerce giant's market value above $1 trillion.",2,positive,synthetic,llama3.1:latest
The company has announced that its annual general meeting will be held on March 15th at the downtown convention center.,1,neutral,synthetic,llama3.1:latest
"The company's quarterly earnings rose 22% year-over-year, exceeding analyst estimates and propelling its stock to a new all-time high.",2,positive,synthetic,llama3.1:latest
"Simmons Elected DCUC Chairman PORTSMOUTH , N.H.-Gordon A. Simmons , CEO of Service Credit Union , has been elected chairman of the Defense Credit Union Council for the 2007-2008 term .",1,neutral,original,—
"The company announced that its Chief Financial Officer, John Smith, will present at the upcoming investor conference on March 10th.",1,neutral,synthetic,llama3.1:latest
Finnish Bank of +àland reports its operating profit fell to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the third quarter of 2006 .,0,negative,original,—
"The first four of the new shop-in-shops will be opened this spring : on Madison Avenue in New York as well as in Chicago , Los Angeles and San Francisco .",1,neutral,original,—
"Progress Group , QPR 's representative in Saudi Arabia and North Africa , has signed a framework agreement for a long term strategic relationship with ISE .",2,positive,original,—
The company announced that it will be releasing its second-quarter earnings report on August 15th.,1,neutral,synthetic,llama3.1:latest
UNC Charlotte would also deploy SSH Tectia Connector to enable secure application connectivity .,1,neutral,original,—
Citigroup announced today the appointment of Rachel Stern as its new Head of Corporate and Investment Banking for the Asia Pacific region.,1,neutral,synthetic,llama3.1:latest
11 August 2010 - Finnish measuring equipment maker Vaisala Oyj HEL : VAIAS said today that its net loss widened to EUR4 .8 m in the first half of 2010 from EUR2 .3 m in the corresponding period a year earlier .,0,negative,original,—
PepsiCo has announced that it will release its Q2 earnings report on July 28th.,1,neutral,synthetic,llama3.1:latest
The company's board of directors has approved a proposal to launch a new online platform for investor relations in the coming quarter.,1,neutral,synthetic,llama3.1:latest
Shares in energy giant ExxonMobil plummeted by 8% after the company issued a surprise profit warning citing higher-than-expected expenses.,0,negative,synthetic,llama3.1:latest
"The unit 's clients are mainly in the field of specialist convenience goods , as well as in the textile , shoe and furniture businesses .",1,neutral,original,—
It is also 7.7 pct above the 12-month volume weighted average price of the stock .,2,positive,original,—
"The total donation amount is EUR 1,115,000 .",1,neutral,original,—
